vehicle_count,avg_speed,time_of_day,weather,traffic_level
62,25,8,0,Medium
46,42,14,0,Low
22,54,7,1,Low
165,74,13,2,High
181,70,9,2,High
160,52,14,1,High
66,60,20,0,Medium
100,61,11,0,Medium
163,33,9,1,High
65,38,9,2,Medium
164,46,22,0,High
80,60,4,0,Medium
143,13,14,1,High
41,22,23,0,Low
50,62,4,2,Low
87,61,7,0,Medium
42,79,17,2,Low
120,47,3,2,Medium
65,30,6,1,Medium
109,60,14,1,Medium
138,77,23,2,High
35,73,21,1,Low
54,50,6,1,Low
89,24,21,1,Medium
63,37,7,2,Medium
181,56,0,1,High
18,71,10,1,Low
109,75,19,1,Medium
89,25,10,1,Medium
21,29,20,1,Low
43,55,20,0,Low
36,69,21,2,Low
39,37,9,2,Low
73,73,21,2,Medium
35,44,15,0,Low
144,74,3,2,High
168,64,13,0,High
38,20,13,1,Low
144,19,20,2,High
100,17,12,1,Medium
114,57,18,2,Medium
83,50,20,2,Medium
198,22,23,1,High
30,61,17,2,Low
41,78,11,0,Low
96,64,13,1,Medium
163,63,1,1,High
26,13,12,2,Low
139,10,3,0,High
163,54,4,1,High
123,53,7,2,High
98,63,0,1,Medium
144,45,23,1,High
172,19,1,0,High
132,56,10,1,High
66,70,18,2,Medium
109,15,18,2,Medium
121,30,21,2,High
126,76,6,2,High
85,19,0,2,Medium
36,63,23,1,Low
180,71,23,2,High
192,49,22,1,High
57,68,14,1,Low
52,25,13,0,Low
14,40,7,1,Low
31,17,1,2,Low
112,59,14,2,Medium
183,55,8,0,High
189,47,15,2,High
157,78,12,0,High
73,14,7,2,Medium
99,67,2,0,Medium
142,70,8,2,High
123,16,13,1,High
41,33,12,1,Low
125,47,21,2,High
34,24,8,0,Low
140,70,4,2,High
64,46,19,2,Medium
159,12,14,2,High
143,56,9,0,High
168,36,21,2,High
184,78,8,0,High
173,36,13,2,High
190,72,2,1,High
178,44,17,2,High
153,50,22,2,High
74,45,21,2,Medium
49,62,6,0,Low
27,10,17,0,Low
194,31,1,2,High
142,12,5,1,High
15,55,8,2,Low
191,74,21,0,High
133,78,21,2,High
97,26,22,1,Medium
177,37,15,2,High
108,66,1,1,Medium
149,12,15,0,High
122,14,19,0,High
187,64,2,1,High
144,39,2,0,High
111,25,4,0,Medium
137,60,10,2,High
79,23,10,2,Medium
75,26,15,0,Medium
97,23,0,2,Medium
167,74,11,0,High
122,19,2,1,High
33,18,4,0,Low
175,26,11,1,High
104,33,14,1,Medium
81,57,14,1,Medium
35,51,17,1,Low
127,13,14,1,High
128,70,15,0,High
76,19,4,2,Medium
123,66,18,1,High
138,57,9,2,High
70,19,2,2,Medium
198,57,14,0,High
66,31,6,2,Medium
27,34,13,0,Low
168,62,1,0,High
38,53,14,2,Low
92,30,18,1,Medium
64,69,7,0,Medium
165,63,23,1,High
174,36,15,2,High
103,43,18,0,Medium
197,34,15,1,High
11,10,1,1,Low
122,66,23,2,High
41,50,1,1,Low
151,70,8,0,High
139,13,1,0,High
66,39,7,2,Medium
151,47,1,2,High
66,78,15,2,Medium
23,29,19,0,Low
171,55,1,2,High
112,11,10,1,Medium
131,35,15,2,High
173,69,12,1,High
22,75,12,0,Low
40,65,9,1,Low
53,59,21,2,Low
71,51,13,1,Medium
48,39,3,2,Low
45,71,15,0,Low
150,73,13,0,High
135,15,8,0,High
57,70,9,2,Low
64,43,6,2,Medium
195,38,13,2,High
73,48,15,0,Medium
177,18,16,2,High
25,40,3,2,Low
139,49,6,2,High
138,57,23,1,High
63,49,17,1,Medium
121,64,8,2,High
150,31,21,1,High
25,62,6,2,Low
38,29,19,2,Low
169,54,9,2,High
150,68,11,2,High
53,62,18,0,Low
71,65,2,0,Medium
199,16,22,0,High
139,57,22,0,High
34,58,14,0,Low
198,30,23,2,High
10,30,7,0,Low
44,73,23,2,Low
46,24,6,0,Low
10,43,16,2,Low
148,30,19,2,High
127,58,5,2,High
162,68,1,2,High
178,12,9,1,High
41,73,2,2,Low
47,48,7,0,Low
64,28,23,0,Medium
186,78,5,0,High
92,43,8,0,Medium
59,31,15,0,Low
119,22,12,0,Medium
24,23,23,1,Low
166,56,21,2,High
169,41,9,1,High
66,19,18,0,Medium
181,43,14,2,High
111,78,20,2,Medium
99,35,20,2,Medium
52,45,1,0,Low
115,15,20,2,Medium
102,56,18,1,Medium
53,30,23,2,Low
147,38,18,1,High
39,62,16,2,Low
181,29,18,1,High
103,25,2,1,Medium
162,59,9,0,High
154,68,14,2,High
34,27,16,0,Low
143,41,21,2,High
133,45,13,1,High
77,22,17,0,Medium
56,31,18,0,Low
162,22,17,2,High
82,70,17,2,Medium
194,79,18,0,High
184,27,22,2,High
127,49,18,1,High
89,59,6,0,Medium
129,61,9,0,High
70,78,0,1,Medium
152,35,11,0,High
192,64,22,0,High
185,51,7,0,High
152,34,15,0,High
171,15,7,0,High
16,65,13,1,Low
196,28,18,2,High
188,41,5,2,High
189,22,13,0,High
92,41,5,0,Medium
177,23,22,0,High
38,16,14,1,Low
103,18,14,1,Medium
86,59,9,0,Medium
40,50,19,2,Low
162,18,1,0,High
168,38,16,1,High
101,47,4,1,Medium
160,57,9,2,High
13,71,5,2,Low
64,10,15,2,Medium
187,69,13,2,High
140,17,1,1,High
169,17,1,2,High
90,50,3,2,Medium
101,75,18,2,Medium
27,62,18,2,Low
164,37,2,0,High
19,78,7,1,Low
152,73,17,1,High
25,21,9,0,Low
119,19,20,2,Medium
55,29,2,2,Low
44,30,12,1,Low
45,63,10,0,Low
59,53,7,0,Low
111,57,1,1,Medium
197,57,12,2,High
143,60,14,0,High
167,68,7,1,High
86,65,5,1,Medium
19,59,15,1,Low
179,33,9,2,High
145,39,14,2,High
123,56,14,2,High
71,31,0,0,Medium
116,42,23,1,Medium
125,49,3,1,High
34,36,10,2,Low
89,12,16,2,Medium
116,14,11,0,Medium
47,46,4,0,Low
134,19,17,1,High
67,52,7,0,Medium
164,55,20,2,High
68,65,18,1,Medium
121,19,21,0,High
85,77,19,1,Medium
159,59,0,0,High
99,48,9,1,Medium
160,48,4,0,High
80,16,18,2,Medium
81,39,15,0,Medium
109,64,5,2,Medium
154,35,12,1,High
135,59,1,1,High
86,16,13,1,Medium
47,18,1,0,Low
198,16,16,0,High
160,38,10,0,High
175,78,8,2,High
117,37,12,0,Medium
62,71,14,0,Medium
130,46,10,2,High
29,68,23,1,Low
119,31,12,1,Medium
44,61,23,1,Low
164,79,17,0,High
55,59,1,0,Low
107,41,20,0,Medium
10,45,2,1,Low
96,20,15,2,Medium
88,34,14,2,Medium
104,27,20,1,Medium
117,43,2,2,Medium
133,59,4,1,High
198,10,4,1,High
92,67,12,1,Medium
177,30,19,0,High
149,42,17,0,High
96,45,18,1,Medium
140,41,7,1,High
113,22,4,0,Medium
120,44,4,0,Medium
69,29,16,1,Medium
118,31,4,0,Medium
32,23,7,2,Low
77,19,17,2,Medium
104,67,19,1,Medium
155,29,19,1,High
189,62,1,0,High
143,35,4,1,High
78,44,18,1,Medium
46,36,7,0,Low
20,64,21,0,Low
33,29,18,1,Low
181,27,20,0,High
63,65,12,0,Medium
20,54,23,1,Low
158,10,15,0,High
28,11,5,1,Low
112,37,2,1,Medium
25,43,22,1,Low
198,58,13,1,High
27,66,9,0,Low
108,38,11,1,Medium
36,29,13,0,Low
54,46,12,2,Low
86,47,18,1,Medium
156,45,15,1,High
190,18,1,2,High
89,47,5,0,Medium
106,74,9,1,Medium
104,28,14,0,Medium
149,43,18,2,High
33,32,4,2,Low
54,34,14,2,Low
12,42,8,1,Low
123,33,11,1,High
126,65,22,1,High
172,69,16,1,High
123,49,8,2,High
155,47,14,1,High
73,35,4,2,Medium
90,14,0,2,Medium
117,74,4,0,Medium
199,50,18,0,High
76,25,19,2,Medium
96,40,3,1,Medium
117,31,0,1,Medium
44,16,13,1,Low
131,53,20,1,High
30,52,11,0,Low
29,70,12,2,Low
199,35,23,0,High
34,53,22,2,Low
130,38,20,0,High
13,34,22,0,Low
60,12,9,2,Low
20,67,8,0,Low
111,36,4,2,Medium
128,30,8,1,High
174,52,5,0,High
97,63,19,0,Medium
153,41,9,0,High
81,62,2,1,Medium
172,55,20,2,High
91,51,10,0,Medium
176,39,2,2,High
108,63,16,1,Medium
178,17,6,1,High
98,40,14,1,Medium
192,41,17,2,High
15,66,16,1,Low
101,38,2,2,Medium
76,23,18,2,Medium
175,41,22,1,High
101,67,10,0,Medium
73,63,17,0,Medium
74,71,14,0,Medium
151,70,7,1,High
144,61,8,2,High
16,27,22,1,Low
184,30,13,2,High
58,10,8,2,Low
154,42,4,0,High
43,45,17,2,Low
189,72,18,1,High
171,79,22,0,High
125,35,23,1,High
87,49,9,2,Medium
112,41,11,1,Medium
11,12,11,2,Low
17,15,18,2,Low
165,34,17,1,High
126,23,7,2,High
98,33,22,0,Medium
92,56,5,2,Medium
27,17,4,1,Low
113,21,18,1,Medium
147,58,9,0,High
82,67,12,0,Medium
119,45,13,1,Medium
113,44,8,0,Medium
52,59,18,0,Low
124,79,17,1,High
136,66,16,0,High
62,28,22,2,Medium
28,67,1,1,Low
23,62,16,1,Low
186,47,19,0,High
137,16,16,0,High
22,35,15,2,Low
189,78,7,1,High
172,39,10,0,High
25,19,3,2,Low
189,15,2,2,High
37,17,19,0,Low
77,47,8,0,Medium
56,64,0,2,Low
12,68,3,1,Low
75,68,17,0,Medium
49,51,14,0,Low
187,24,21,0,High
40,49,19,2,Low
31,45,17,1,Low
172,18,15,0,High
153,33,15,0,High
153,20,0,0,High
10,18,10,1,Low
66,73,0,0,Medium
72,16,5,1,Medium
24,58,2,1,Low
120,19,15,1,Medium
130,78,23,1,High
178,19,19,0,High
106,15,13,2,Medium
34,47,7,1,Low
91,48,15,1,Medium
95,45,19,2,Medium
177,53,12,1,High
51,38,20,0,Low
94,11,9,1,Medium
100,74,7,1,Medium
37,24,4,0,Low
12,47,19,0,Low
13,17,17,1,Low
40,60,18,1,Low
62,51,20,1,Medium
26,53,5,2,Low
193,41,11,1,High
93,47,17,0,Medium
178,46,2,2,High
14,67,7,1,Low
28,28,11,1,Low
53,79,16,0,Low
155,55,21,0,High
121,58,1,2,High
122,40,13,2,High
149,42,2,1,High
143,49,21,2,High
27,70,3,1,Low
101,74,12,0,Medium
125,64,21,0,High
141,50,9,2,High
111,56,17,1,Medium
160,17,15,1,High
186,28,18,0,High
108,70,7,0,Medium
176,41,6,1,High
140,26,19,2,High
119,61,21,1,Medium
34,20,21,0,Low
95,66,15,0,Medium
161,27,7,0,High
130,62,20,1,High
140,64,16,2,High
135,78,15,0,High
114,13,13,1,Medium
74,63,19,1,Medium
11,19,14,0,Low
138,28,0,2,High
56,58,16,0,Low
46,43,11,0,Low
72,30,16,1,Medium
30,78,12,0,Low
96,37,20,1,Medium
62,35,17,0,Medium
76,22,11,0,Medium
19,74,18,1,Low
193,11,16,1,High
82,43,17,1,Medium
49,27,10,1,Low
91,23,7,0,Medium
43,66,15,2,Low
17,21,15,2,Low
48,20,6,2,Low
136,27,13,2,High
45,21,10,0,Low
154,18,22,1,High
70,56,5,1,Medium
101,24,3,0,Medium
20,18,14,2,Low
15,59,21,2,Low
109,39,0,0,Medium
110,78,8,2,Medium
162,57,3,0,High
39,66,7,2,Low
51,77,8,1,Low
118,64,9,0,Medium
68,56,7,0,Medium
37,19,9,2,Low
33,47,9,0,Low
92,14,15,1,Medium
52,41,0,2,Low
79,62,4,1,Medium
147,39,16,1,High
90,23,6,0,Medium
189,48,22,1,High
168,22,9,1,High
66,10,13,1,Medium
72,61,3,1,Medium
41,67,16,1,Low
74,13,18,2,Medium
192,15,22,1,High
31,45,23,0,Low
75,15,6,0,Medium
60,49,11,1,Low
195,51,14,0,High
139,58,9,0,High
144,12,1,0,High
175,36,19,0,High
60,58,5,0,Low
142,76,10,2,High
199,46,14,0,High
158,39,18,0,High
108,62,15,1,Medium
106,17,12,2,Medium
144,39,13,2,High
82,46,0,0,Medium
126,79,11,2,High
42,20,8,2,Low
95,41,16,1,Medium
197,16,23,0,High
152,49,12,0,High
165,63,13,0,High
196,48,13,0,High
32,39,14,1,Low
183,64,17,2,High
55,77,14,1,Low
105,49,13,1,Medium
129,38,1,1,High
198,58,7,0,High
137,16,21,0,High
166,36,22,1,High
45,63,10,1,Low
60,52,16,2,Low
146,55,19,2,High
122,54,14,2,High
45,14,13,2,Low
98,39,14,2,Medium
187,18,22,2,High
195,29,2,0,High
37,26,20,2,Low
159,69,23,1,High
189,58,1,0,High
188,36,2,2,High
151,33,12,1,High
26,72,17,0,Low
102,53,9,1,Medium
43,12,10,0,Low
12,38,8,0,Low
189,61,0,2,High
104,30,20,0,Medium
144,43,14,0,High
174,79,5,1,High
138,15,5,0,High
105,21,4,2,Medium
111,11,17,0,Medium
196,51,19,2,High
39,71,22,2,Low
195,27,2,2,High
43,58,16,0,Low
101,73,20,1,Medium
185,32,19,0,High
16,44,5,2,Low
27,27,2,2,Low
100,32,12,1,Medium
98,20,23,1,Medium
70,21,17,1,Medium
73,56,7,1,Medium
18,22,18,2,Low
75,53,14,2,Medium
111,10,1,0,Medium
186,11,10,0,High
28,27,2,0,Low
68,70,18,2,Medium
126,19,0,1,High
61,30,17,1,Medium
102,66,16,2,Medium
33,66,4,1,Low
169,23,18,2,High
165,44,18,0,High
118,28,23,1,Medium
113,73,5,1,Medium
106,19,23,2,Medium
116,37,17,2,Medium
82,48,8,1,Medium
134,58,0,2,High
168,65,1,0,High
39,17,6,0,Low
93,22,3,0,Medium
124,28,22,0,High
18,12,23,0,Low
11,50,20,2,Low
108,78,13,1,Medium
45,75,6,1,Low
55,14,11,0,Low
73,14,6,0,Medium
95,33,16,1,Medium
169,66,19,2,High
182,40,21,0,High
33,27,23,0,Low
15,26,23,0,Low
72,17,3,1,Medium
34,79,15,0,Low
150,51,11,2,High
64,38,15,0,Medium
154,29,2,2,High
179,53,5,0,High
170,40,9,0,High
156,72,11,0,High
111,51,18,0,Medium
87,60,0,2,Medium
145,43,7,2,High
189,44,9,1,High
71,15,7,1,Medium
50,25,10,2,Low
97,23,1,1,Medium
110,41,14,2,Medium
138,54,13,0,High
53,21,19,2,Low
99,45,1,1,Medium
139,56,0,2,High
10,22,3,1,Low
159,68,6,2,High
47,43,1,2,Low
146,61,6,1,High
143,16,22,2,High
131,62,21,1,High
124,55,1,0,High
100,41,8,0,Medium
188,51,7,2,High
61,56,1,2,Medium
190,55,7,0,High
125,54,2,2,High
72,52,14,1,Medium
167,66,3,0,High
97,22,6,2,Medium
120,77,4,0,Medium
126,53,23,2,High
119,54,15,1,Medium
87,17,17,1,Medium
143,26,18,2,High
11,56,0,2,Low
79,74,8,0,Medium
70,70,20,1,Medium
152,53,12,0,High
50,58,17,1,Low
19,22,10,0,Low
31,57,13,1,Low
180,12,15,1,High
87,60,2,2,Medium
22,68,4,1,Low
165,20,7,0,High
120,75,12,1,Medium
53,51,3,2,Low
51,12,15,1,Low
112,12,10,0,Medium
114,15,17,0,Medium
67,38,11,2,Medium
41,14,19,1,Low
57,54,9,2,Low
97,23,10,2,Medium
65,33,15,0,Medium
122,19,6,0,High
137,50,9,2,High
67,22,23,0,Medium
198,79,11,1,High
191,46,2,1,High
140,45,17,1,High
157,64,22,2,High
48,28,8,1,Low
161,27,21,1,High
58,58,22,0,Low
50,48,4,2,Low
86,65,2,0,Medium
127,48,23,2,High
26,26,19,2,Low
133,48,4,0,High
92,10,16,2,Medium
124,56,9,1,High
29,62,4,0,Low
167,39,14,0,High
49,64,10,0,Low
83,27,9,2,Medium
53,10,15,0,Low
155,51,8,1,High
48,44,18,0,Low
149,29,2,2,High
186,22,14,2,High
67,79,1,2,Medium
161,45,1,1,High
120,18,16,2,Medium
51,48,16,1,Low
20,34,11,1,Low
169,77,1,0,High
64,67,4,1,Medium
117,35,8,0,Medium
152,35,21,1,High
75,11,0,2,Medium
136,41,16,2,High
175,15,5,1,High
66,74,22,0,Medium
143,76,13,2,High
129,27,8,2,High
194,66,20,1,High
104,57,21,0,Medium
38,52,4,0,Low
101,55,6,2,Medium
18,30,4,2,Low
60,16,17,2,Low
155,28,5,0,High
53,55,5,1,Low
79,33,16,1,Medium
170,66,13,0,High
35,17,5,0,Low
15,40,10,2,Low
113,36,13,2,Medium
155,36,11,1,High
84,33,9,0,Medium
32,27,9,0,Low
28,29,22,2,Low
22,25,10,1,Low
134,33,15,1,High
135,68,16,1,High
163,39,5,2,High
92,77,11,0,Medium
85,47,2,0,Medium
174,43,22,2,High
124,21,17,1,High
29,17,18,1,Low
29,17,15,1,Low
39,25,4,2,Low
91,35,7,0,Medium
84,31,8,0,Medium
99,13,2,0,Medium
112,42,1,1,Medium
44,73,18,0,Low
144,49,0,0,High
122,30,23,0,High
12,57,5,2,Low
70,66,14,2,Medium
105,17,18,0,Medium
53,63,3,0,Low
122,22,23,1,High
107,21,1,1,Medium
75,30,21,1,Medium
154,20,20,2,High
73,17,17,0,Medium
157,71,6,0,High
136,64,17,0,High
181,14,13,0,High
145,34,5,1,High
34,32,6,0,Low
55,42,1,0,Low
84,77,5,0,Medium
137,30,8,1,High
11,11,12,2,Low
182,30,8,1,High
14,21,12,1,Low
195,67,2,2,High
28,68,18,0,Low
60,12,7,0,Low
167,55,1,1,High
73,24,11,1,Medium
104,49,4,0,Medium
53,61,10,2,Low
171,48,21,1,High
38,24,13,1,Low
54,70,3,2,Low
129,10,11,0,High
103,33,21,0,Medium
97,17,23,2,Medium
146,27,11,1,High
187,50,20,0,High
191,77,21,1,High
87,43,3,2,Medium
184,19,18,1,High
173,42,17,0,High
60,41,11,0,Low
156,55,2,1,High
23,49,14,1,Low
28,62,23,0,Low
155,56,8,1,High
169,27,16,0,High
79,48,15,1,Medium
179,13,17,1,High
131,36,12,1,High
114,76,15,2,Medium
65,31,13,1,Medium
151,67,15,1,High
83,75,17,2,Medium
79,61,17,1,Medium
101,73,1,0,Medium
124,40,11,2,High
159,11,0,0,High
154,65,13,0,High
121,24,10,1,High
72,77,16,2,Medium
85,74,7,1,Medium
33,13,3,2,Low
110,56,18,2,Medium
187,43,9,0,High
95,22,3,1,Medium
73,73,8,1,Medium
93,18,20,0,Medium
52,18,18,0,Low
56,26,11,1,Low
184,75,18,1,High
140,18,1,1,High
192,48,2,2,High
40,13,15,2,Low
114,78,14,0,Medium
120,67,19,0,Medium
126,22,22,0,High
195,43,18,2,High
61,13,3,1,Medium
63,14,13,1,Medium
160,78,3,0,High
194,42,18,0,High
26,69,12,2,Low
23,30,18,0,Low
128,64,4,2,High
58,66,16,1,Low
72,12,14,1,Medium
16,69,2,2,Low
170,72,16,2,High
95,44,2,1,Medium
166,77,14,0,High
28,58,7,0,Low
118,40,21,2,Medium
37,36,17,1,Low
178,25,3,0,High
164,15,8,0,High
70,17,8,1,Medium
148,56,8,2,High
42,26,4,0,Low
67,55,19,0,Medium
78,58,10,2,Medium
137,42,16,2,High
195,10,3,1,High
41,58,10,0,Low
46,49,18,2,Low
37,59,3,2,Low
152,28,12,0,High
150,73,20,2,High
138,38,18,1,High
144,34,8,0,High
38,54,15,1,Low
162,14,2,0,High
198,12,12,1,High
188,63,21,0,High
72,34,19,2,Medium
40,17,23,2,Low
121,31,1,0,High
17,57,5,2,Low
161,40,2,1,High
53,11,18,0,Low
177,26,7,1,High
89,36,6,1,Medium
149,57,7,0,High
27,30,0,1,Low
115,33,14,0,Medium
49,15,1,1,Low
137,46,10,2,High
63,42,10,1,Medium
64,12,12,0,Medium
159,19,5,0,High
151,42,13,0,High
147,78,7,1,High
189,71,6,0,High
188,77,6,0,High
46,38,7,2,Low
168,27,2,2,High
135,44,13,0,High
173,56,10,2,High
43,40,23,0,Low
91,22,15,2,Medium
134,62,4,1,High
51,74,12,2,Low
162,46,2,0,High
19,28,5,2,Low
127,44,12,1,High
169,20,4,0,High
14,77,1,2,Low
38,22,5,1,Low
131,34,3,2,High
186,11,9,0,High
189,68,9,0,High
175,75,0,2,High
12,71,23,1,Low
131,66,19,1,High
60,21,9,0,Low
67,45,8,2,Medium
189,65,22,1,High
158,58,1,2,High
111,18,22,1,Medium
12,41,13,1,Low
173,58,5,1,High
73,55,11,0,Medium
77,45,13,2,Medium
95,70,18,1,Medium
55,39,8,0,Low
76,59,14,0,Medium
35,44,0,0,Low
10,32,19,0,Low
47,40,22,0,Low
109,10,10,0,Medium
187,43,3,0,High
118,57,18,1,Medium
15,20,0,0,Low
32,74,2,1,Low
56,33,6,2,Low
197,22,11,0,High
30,26,3,1,Low
169,44,4,2,High
88,10,12,2,Medium
192,57,0,2,High
135,34,23,0,High
143,72,3,2,High
15,62,13,2,Low
49,79,6,2,Low
198,71,4,0,High
19,17,5,2,Low
127,21,22,2,High
124,42,0,0,High
77,41,3,0,Medium
145,55,7,2,High
164,48,6,1,High
162,19,23,0,High
193,35,1,1,High
173,28,14,0,High
125,37,11,2,High
35,23,10,1,Low
96,12,21,0,Medium
169,17,17,1,High
188,71,12,2,High
29,44,8,0,Low
93,42,6,2,Medium
86,44,9,1,Medium
14,64,1,2,Low
172,65,7,1,High
18,42,16,2,Low
131,28,11,2,High
58,45,10,1,Low
83,27,6,0,Medium
143,41,6,0,High
85,38,11,1,Medium
32,35,4,1,Low
192,72,19,0,High
183,55,0,2,High
170,70,4,1,High
185,26,15,2,High
39,29,2,1,Low
151,51,20,2,High
100,42,23,0,Medium
115,53,5,0,Medium
184,57,3,2,High
92,17,13,2,Medium
74,35,15,2,Medium
149,57,16,0,High
156,46,3,2,High
99,13,5,1,Medium
96,45,5,2,Medium
154,27,5,1,High
198,71,3,2,High
130,12,9,1,High
180,40,20,1,High
144,11,20,2,High
102,77,14,2,Medium
99,70,21,0,Medium
199,50,13,1,High
76,44,12,0,Medium
66,56,23,2,Medium
52,75,16,2,Low
113,74,9,0,Medium
81,31,9,2,Medium
53,77,18,0,Low
143,23,14,1,High
172,12,16,1,High
86,66,9,2,Medium
122,20,16,0,High
103,41,19,0,Medium
133,12,5,1,High
29,48,13,1,Low
68,72,23,2,Medium
64,74,23,2,Medium
170,48,21,2,High
51,67,9,2,Low
198,25,22,0,High
114,34,14,2,Medium
117,43,13,1,Medium
120,58,19,1,Medium
44,48,9,0,Low
115,62,0,1,Medium
44,46,6,0,Low
86,59,12,2,Medium
118,13,3,2,Medium
105,47,20,1,Medium
183,78,5,2,High
70,19,21,2,Medium
187,41,20,2,High
159,19,7,0,High
112,12,16,0,Medium
32,25,5,2,Low
190,62,17,2,High
83,58,13,1,Medium
126,27,8,2,High
174,66,21,0,High
190,54,22,0,High
122,50,1,1,High
190,68,7,1,High
86,63,10,0,Medium
103,32,4,2,Medium
70,27,18,2,Medium
82,52,12,2,Medium
146,29,1,1,High
50,69,12,2,Low
101,14,12,2,Medium
110,24,17,2,Medium
51,46,9,2,Low
165,20,19,1,High
35,24,1,0,Low
181,49,11,2,High
57,67,9,0,Low
26,15,12,2,Low
173,41,16,0,High
130,31,13,2,High
112,54,15,2,Medium
30,25,5,1,Low
155,17,12,1,High
133,78,13,2,High
69,12,13,2,Medium
114,28,5,0,Medium
52,57,7,0,Low
41,26,16,2,Low
181,44,18,2,High
11,70,15,0,Low
154,61,15,1,High
188,27,17,0,High
146,54,21,1,High
163,33,14,1,High
32,40,0,1,Low
153,12,12,0,High
25,58,14,0,Low
58,47,3,0,Low
13,48,6,0,Low
171,26,15,2,High
143,13,9,1,High
23,77,5,2,Low
153,13,15,1,High
75,74,7,1,Medium
122,40,11,2,High
136,47,10,2,High
93,76,7,2,Medium
170,53,8,1,High
105,63,9,2,Medium
165,40,20,0,High
190,67,19,2,High
66,21,6,1,Medium
17,60,3,0,Low
184,47,3,2,High
130,74,15,1,High
69,73,21,2,Medium
47,71,2,0,Low
29,52,17,0,Low
154,46,19,2,High
158,35,18,0,High
179,56,13,2,High
86,23,21,1,Medium
154,12,21,2,High
102,76,19,2,Medium
139,40,1,0,High
125,25,14,1,High
61,62,9,2,Medium
132,62,5,1,High
119,76,4,1,Medium
127,49,13,0,High
42,22,11,1,Low
43,23,22,2,Low
64,45,13,0,Medium
65,55,5,0,Medium
186,72,17,2,High
51,46,10,2,Low
14,61,4,0,Low
66,63,2,1,Medium
198,59,23,2,High
89,36,3,1,Medium
100,52,14,1,Medium
113,65,12,2,Medium
60,22,18,2,Low
10,40,18,1,Low
87,25,6,0,Medium
127,55,21,0,High
144,20,14,0,High
49,32,20,2,Low
60,71,13,2,Low
125,22,16,0,High
113,12,18,2,Medium
36,48,6,0,Low
159,16,4,0,High
180,48,23,1,High
86,39,0,1,Medium
145,36,3,0,High
190,62,17,1,High
103,48,4,2,Medium
150,33,22,0,High
43,15,20,1,Low
133,23,9,0,High
71,31,10,0,Medium
60,79,7,2,Low
187,18,18,0,High
172,24,17,2,High
20,77,2,0,Low
76,12,2,1,Medium
143,34,2,0,High
191,53,3,1,High
82,59,1,1,Medium
28,54,13,0,Low
177,41,14,1,High
153,40,5,2,High
48,77,5,2,Low
136,63,2,0,High
82,53,11,1,Medium
67,72,8,1,Medium
176,29,16,0,High
19,62,22,2,Low
193,49,19,1,High
124,59,2,1,High
138,15,12,2,High
74,53,9,0,Medium
170,68,2,0,High
31,44,3,1,Low
191,23,2,1,High
167,54,8,1,High
56,54,18,2,Low
43,51,19,2,Low
41,52,14,2,Low
132,66,1,1,High
93,79,19,2,Medium
196,68,20,1,High
66,41,17,1,Medium
116,27,4,0,Medium
181,36,7,0,High
99,48,6,0,Medium
118,64,20,2,Medium
111,74,13,1,Medium
187,40,8,1,High
122,47,21,0,High
157,36,18,2,High
88,41,5,2,Medium
135,20,18,0,High
85,43,9,0,Medium
10,38,5,1,Low
76,27,1,0,Medium
90,19,17,0,Medium
129,30,17,0,High
113,62,4,2,Medium
67,24,15,1,Medium
163,21,10,2,High
25,57,14,1,Low
188,11,8,0,High
43,23,2,1,Low
60,79,5,2,Low
33,11,6,2,Low
157,38,8,0,High
46,76,18,1,Low
35,67,21,1,Low
98,36,13,1,Medium
65,54,18,2,Medium
15,59,11,2,Low
171,16,11,2,High
88,64,5,0,Medium
198,24,22,1,High
115,73,2,0,Medium
184,12,8,2,High
57,76,5,0,Low
198,31,5,1,High
66,18,8,0,Medium
135,29,17,1,High
153,62,14,1,High
148,75,18,2,High
109,66,5,0,Medium
192,72,23,1,High
15,49,10,0,Low
21,42,6,0,Low
182,70,19,0,High
46,51,17,1,Low
69,42,19,1,Medium
18,39,7,2,Low
110,34,20,0,Medium
62,54,9,2,Medium
92,74,13,2,Medium
108,73,10,2,Medium
159,11,23,0,High
23,39,17,0,Low
179,37,8,1,High
28,63,7,2,Low
55,34,3,2,Low
10,74,1,1,Low
149,46,15,0,High
81,40,2,0,Medium
170,67,7,0,High
29,45,9,0,Low
130,60,11,2,High
57,17,21,1,Low
90,45,19,1,Medium
137,19,5,1,High
112,41,5,2,Medium
48,50,20,0,Low
98,13,8,2,Medium
128,43,23,0,High
56,38,2,2,Low
66,12,1,2,Medium
83,68,22,0,Medium
185,13,14,0,High
148,69,1,2,High
118,37,16,0,Medium
142,79,16,2,High
126,76,0,0,High
142,71,19,1,High
134,40,4,2,High
47,43,3,0,Low
48,64,7,1,Low
123,76,16,0,High
63,77,23,2,Medium
87,36,17,2,Medium
131,73,21,0,High
32,24,18,1,Low
166,36,17,0,High
61,43,9,0,Medium
179,70,15,2,High
132,29,3,1,High
117,65,3,1,Medium
83,67,7,2,Medium
148,35,1,0,High
158,63,20,0,High
20,31,8,1,Low
178,61,10,0,High
72,70,2,1,Medium
140,23,8,1,High
59,39,10,2,Low
53,31,7,2,Low
81,39,8,1,Medium
71,55,2,2,Medium
171,53,22,0,High
129,21,17,0,High
112,18,22,1,Medium
23,78,5,2,Low
186,41,17,0,High
99,37,17,2,Medium
176,43,7,0,High
